已核验备案+康桥张江前滩+万科物业大三房+18号地铁近,107102959838,中邦城市,https://sh.ke.com/xiaoqu/5011000014391/,高楼层(共16层)|2008年建|3室2厅|133.97平米|南,910,万,单价67926元/平米,60人关注/7月前发布,浦东,bp800ep1000,l3
大三房，有电梯，近地铁三轨交汇，CBD辐射区,107102952404,环龙公寓,https://sh.ke.com/xiaoqu/5011000014739/,中楼层(共8层)|2002年建|3室2厅|124.08平米|南,810,万,单价65281元/平米,138人关注/7月前发布,浦东,bp800ep1000,l3
房子楼层好精装修三房房间带飘窗满五*,107102944494,御沁园(公寓),https://sh.ke.com/xiaoqu/5011000001302/,中楼层(共20层)|2013年建|3室2厅|146平米|南,980,万,单价67124元/平米,108人关注/7月前发布,浦东,bp800ep1000,l3
总监推荐，必看好房，锦绣小区三房，诚意出售，有钥匙,107102916844,锦绣小区,https://sh.ke.com/xiaoqu/5011000015609/,低楼层(共6层)|1996年建|3室2厅|78.77平米|南,920,万,单价116796元/平米,74人关注/8月前发布,浦东,bp800ep1000,l3
三林板块+南北板式+采光通风好+近地铁+拎包入住,107102818876,盛源公寓,https://sh.ke.com/xiaoqu/5011000009276/,高楼层(共6层)|2003年建|3室2厅|112.73平米|南,888,万,单价78773元/平米,81人关注/8月前发布,浦东,bp800ep1000,l3
品质小区近地铁，幽静宜居，环境幽雅，配套成熟,107102811027,碧云新天地(一期),https://sh.ke.com/xiaoqu/5011000012976/,高楼层(共6层)|2002年建|3室2厅|122.1平米|南,980,万,单价80263元/平米,81人关注/8月前发布,浦东,bp800ep1000,l3
一梯一户，满五*，房东诚意，看房方便。,107102763513,铭城园,https://sh.ke.com/xiaoqu/5011000003305/,高楼层(共7层)|2003年建|3室2厅|143.57平米|南,985,万,单价68608元/平米,112人关注/9月前发布,浦东,bp800ep1000,l3
三开间朝南+有阁楼+看房方便+满五*+视野开阔,107102389391,新里城和合苑,https://sh.ke.com/xiaoqu/5011000017126/,高楼层(共6层)|1999年建|3室2厅|90.2平米|南,900,万,单价99779元/平米,268人关注/11月前发布,浦东,bp800ep1000,l3
中金三期高层景观好视野开阔全明户型,107101944595,中金海棠湾(三期),https://sh.ke.com/xiaoqu/5011000004986/,高楼层(共17层)3室2厅|130.42平米|南北,840,万,单价64408元/平米,51人关注/1年前发布,浦东,bp800ep1000,l3
交通便利，视野开阔，配套齐全，看房方便。,107101916842,培花久远公寓,https://sh.ke.com/xiaoqu/5011000011161/,高楼层(共16层)|2000年建|3室1厅|120平米|南北,970,万,单价80834元/平米,57人关注/1年前发布,浦东,bp800ep1000,l3
采光充足/税费少/位置安静/诚意出售/产权清晰,107103459631,黄山新村,https://sh.ke.com/xiaoqu/5011000014166/,低楼层(共6层)|1998年建|3室1厅|82.12平米|南,916,万,单价111545元/平米,67人关注/3月前发布,浦东,bp800ep1000,l3
明星户型，可塑性大，高区采光好，近地铁，诚意出售，,107103413093,羽北小区,https://sh.ke.com/xiaoqu/5011000015791/,高楼层(共6层)|1998年建|3室2厅|76.43平米|南,900,万,单价117755元/平米,25人关注/3月前发布,浦东,bp800ep1000,l3
品质小区，带私人会所，带花园，地铁500米,107103661162,仁恒家园,https://sh.ke.com/xiaoqu/5011000016757/,低楼层(共6层)|2007年建|3室2厅|143.65平米|南,888,万,单价61817元/平米,75人关注/1月前发布,浦东,bp800ep1000,l3
已核验备案+高楼层，采光好，视野好，精装修+车位,107103520342,仁和都市花园,https://sh.ke.com/xiaoqu/5011000019155/,高楼层(共14层)|2017年建|3室2厅|93平米|南,920,万,单价98925元/平米,246人关注/2月前发布,浦东,bp800ep1000,l3
陆家嘴滨江江景房！望英式大草坪！看陆家嘴三大神器！,107103560588,滨江大楼,https://sh.ke.com/xiaoqu/5011000015055/,中楼层(共24层)|1997年建|3室1厅|112.85平米|北,808,万,单价71600元/平米,62人关注/2月前发布,浦东,bp800ep1000,l3
次新房，万科精装叠加别墅，带阁楼，诚心出售,107103720609,万科金域澜湾,https://sh.ke.com/xiaoqu/5010752740307163/,中楼层(共4层)|2018年建|3室2厅|122平米|南北,920,万,单价75410元/平米,37人关注/21天前发布,浦东,bp800ep1000,l3
双轨交通，品质小区，南北飞机户型，楼层好，采光充足,107103683625,中金海棠湾（二期）,https://sh.ke.com/xiaoqu/5020057413165868/,中楼层(共7层)3室2厅|131.64平米|南,850,万,单价64571元/平米,31人关注/29天前发布,浦东,bp800ep1000,l3
已核验备案精装修满5年南北错通中间位置安静,107103583856,绿洲康城亲水湾(中央区),https://sh.ke.com/xiaoqu/5011000013546/,低楼层(共22层)|2012年建|3室2厅|129.67平米|南,910,万,单价70179元/平米,77人关注/1月前发布,浦东,bp800ep1000,l3
花木苑精装房+2号线世纪公园站+海桐+一手动迁满五年,107103762330,花木苑,https://sh.ke.com/xiaoqu/5011000014042/,高楼层(共6层)|2000年建|3室2厅|93.59平米|南,880,万,单价94028元/平米,55人关注/14天前发布,浦东,bp800ep1000,l3
御桥康桥近地铁带central空调+地暖万科物业人车分流,107103615245,中邦大都会,https://sh.ke.com/xiaoqu/5011000000377/,中楼层(共23层)|2016年建|3室2厅|118.27平米|南,880,万,单价74407元/平米,34人关注/1月前发布,浦东,bp800ep1000,l3
⭐⭐⭐⭐⭐复式+露台+诚意出售+房型正+近地铁+方便看,107103473693,爱法新都,https://sh.ke.com/xiaoqu/5011000017370/,高楼层(共6层)|2003年建|3室2厅|124.06平米|南,900,万,单价72546元/平米,154人关注/3月前发布,浦东,bp800ep1000,l3
仁恒品质花园洋房，满五年，税费少,107103664213,仁恒家园,https://sh.ke.com/xiaoqu/5011000016757/,低楼层(共7层)|2007年建|3室2厅|146.76平米|南,940,万,单价64051元/平米,17人关注/1月前发布,浦东,bp800ep1000,l3
杨思前滩＋楼层好＋双阳台＋户型正＋南北通＋税少,107103736825,新里城和合苑,https://sh.ke.com/xiaoqu/5011000017126/,低楼层(共6层)|1999年建|3室2厅|84.52平米|南,850,万,单价100568元/平米,38人关注/18天前发布,浦东,bp800ep1000,l3
13/18双轨交通，精装修，满五年，飞机户型采光通风好,107103648374,莲泰苑,https://sh.ke.com/xiaoqu/5011000002519/,高楼层(共6层)|2005年建|3室2厅|125.92平米|南,880,万,单价69886元/平米,46人关注/1月前发布,浦东,bp800ep1000,l3
刚需大三房，高品质小区，诚意出售,107103407826,凯佳公寓二期,https://sh.ke.com/xiaoqu/5020053041238099/,低楼层(共15层)3室2厅|154.11平米|南,980,万,单价63591元/平米,17人关注/3月前发布,浦东,bp800ep1000,l3
飞机户型中间楼层精装修带地暖大三房满五年税费少,107103779444,锦博苑,https://sh.ke.com/xiaoqu/5011000014536/,中楼层(共6层)|2007年建|3室2厅|100.42平米|南北,880,万,单价87632元/平米,77人关注/11天前发布,浦东,bp800ep1000,l3
高品质商品房中间楼层大三房得房率高,107103608877,华景苑,https://sh.ke.com/xiaoqu/5011000003685/,中楼层(共6层)|2003年建|3室2厅|132平米|南,820,万,单价62122元/平米,9人关注/1月前发布,浦东,bp800ep1000,l3
2015年建成，婚装拎包入住，南侧临河，全天采光,107103723629,海韵茗庭,https://sh.ke.com/xiaoqu/5011063202824/,高楼层(共17层)|2015年建|3室2厅|108.83平米|南,888,万,单价81596元/平米,6人关注/21天前发布,浦东,bp800ep1000,l3
多层电梯洋房方正阁楼10平方露台一家人舒适居住！,107103730660,幸福小镇,https://sh.ke.com/xiaoqu/5011000017309/,高楼层(共5层)|2005年建|3室2厅|132.42平米|南,980,万,单价74007元/平米,22人关注/19天前发布,浦东,bp800ep1000,l3
电梯次顶楼+精装修+南北通户型+小三房,107103737359,宏莲馨苑,https://sh.ke.com/xiaoqu/5011000012240/,高楼层(共11层)|2003年建|3室2厅|107.12平米|南北,920,万,单价85885元/平米,70人关注/18天前发布,浦东,bp800ep1000,l3
满五年无个税，小区中间位置，户型正气，采光好,107103770017,绿地崴廉公寓,https://sh.ke.com/xiaoqu/5011000013063/,低楼层(共14层)|2008年建|3室2厅|192.29平米|南,960,万,单价49925元/平米,8人关注/13天前发布,浦东,bp800ep1000,l3
河滨城市花园3室2厅南北,107103701906,河滨城市花园,https://sh.ke.com/xiaoqu/5011000014215/,低楼层(共11层)|2006年建|3室2厅|127.6平米|南北,800,万,单价62696元/平米,19人关注/25天前发布,浦东,bp800ep1000,l3
精装修，面积大，居住舒适，诚意出售,107103502950,名典苑,https://sh.ke.com/xiaoqu/5011000013389/,低楼层(共11层)|2002年建|3室2厅|123.75平米|南,900,万,单价72728元/平米,98人关注/2月前发布,浦东,bp800ep1000,l3
南码头品质小区，一梯两户商品房，地铁6号线,107103653238,龙阳花苑,https://sh.ke.com/xiaoqu/5011000014980/,高楼层(共6层)|1998年建|3室1厅|98.54平米|南,900,万,单价91334元/平米,34人关注/1月前发布,浦东,bp800ep1000,l3
人气明星楼盘，万科物业，地铁口，满五税费少，诚售,107103435119,万邦都市花园,https://sh.ke.com/xiaoqu/5011000018309/,低楼层(共16层)|2004年建|3室1厅|92.26平米|南北,908,万,单价98418元/平米,158人关注/3月前发布,浦东,bp800ep1000,l3
已核验备案金色中环南北正通精装三房飞机户型满五,107103663066,锦绣华都,https://sh.ke.com/xiaoqu/5011000014035/,高楼层(共18层)|2010年建|3室2厅|112.98平米|南,890,万,单价78776元/平米,41人关注/1月前发布,浦东,bp800ep1000,l3
已检验备案，张江前滩板块辐射，三房总价低，很少住人,107103603932,绿洲康城亲水湾(中央区),https://sh.ke.com/xiaoqu/5011000013546/,低楼层(共22层)|2012年建|3室2厅|113.37平米|南,800,万,单价70566元/平米,46人关注/1月前发布,浦东,bp800ep1000,l3
近18号线地铁口，次新花园洋房，纯人车分流,107103730605,中金海棠湾(三期),https://sh.ke.com/xiaoqu/5011000004986/,中楼层(共7层)3室2厅|139.83平米|南北,856,万,单价61218元/平米,16人关注/19天前发布,浦东,bp800ep1000,l3
视野开阔，诚意出售，欢迎看房！,107103677342,金桂小区,https://sh.ke.com/xiaoqu/5011000014045/,高楼层(共6层)|1994年建|3室1厅|95.9平米|南,835,万,单价87070元/平米,68人关注/1月前发布,浦东,bp800ep1000,l3
满五年税费少业主自住看房方便位置好边套,107103653955,城中花园,https://sh.ke.com/xiaoqu/5011000012222/,中楼层(共16层)|2006年建|3室2厅|142.84平米|南,810,万,单价56707元/平米,12人关注/1月前发布,浦东,bp800ep1000,l3
绿地崴廉大三房，南北户型，双卫全明，带大阳台！,107103701649,绿地崴廉公寓,https://sh.ke.com/xiaoqu/5011000013063/,低楼层(共16层)|2007年建|3室2厅|128.73平米|南北,950,万,单价73798元/平米,5人关注/26天前发布,浦东,bp800ep1000,l3
仁恒品质花园洋房附花园35平采光充足，看房方便,107103634479,仁恒家园,https://sh.ke.com/xiaoqu/5011000016757/,低楼层(共6层)|2007年建|3室2厅|142平米|南北,948,万,单价66761元/平米,7人关注/1月前发布,浦东,bp800ep1000,l3
三房两阳台，南北通，视野采光好，满五,107103568074,南泉公寓,https://sh.ke.com/xiaoqu/5011000013276/,高楼层(共18层)|2001年建|3室2厅|137.49平米|南北,940,万,单价68369元/平米,66人关注/2月前发布,浦东,bp800ep1000,l3
顶楼复式，精致装修，南北户型，诚意售房。,107103504999,莱阳新家园,https://sh.ke.com/xiaoqu/5011000012271/,高楼层(共6层)|2000年建|3室1厅|151.52平米|南,940,万,单价62039元/平米,144人关注/2月前发布,浦东,bp800ep1000,l3
三林大区+电梯复式+带车位+近地铁+满五,107103638014,永泰花苑,https://sh.ke.com/xiaoqu/5011000010470/,高楼层(共12层)|2004年建|3室2厅|128.78平米|南北,848,万,单价65849元/平米,127人关注/1月前发布,浦东,bp800ep1000,l3
品质商品房电梯房，前后无遮挡，采光通风好，诚售,107103699898,博山公寓,https://sh.ke.com/xiaoqu/5011000003321/,中楼层(共14层)|1998年建|3室2厅|127.17平米|南,850,万,单价66840元/平米,10人关注/26天前发布,浦东,bp800ep1000,l3
内环内地铁口，地铁口，精装三房拎包入住，满五年,107103612584,金桂小区,https://sh.ke.com/xiaoqu/5011000014045/,低楼层(共6层)|1993年建|3室1厅|88.31平米|南,885,万,单价100216元/平米,56人关注/1月前发布,浦东,bp800ep1000,l3
仁恒家园3室2厅南,107103648200,仁恒家园,https://sh.ke.com/xiaoqu/5011000016757/,低楼层(共6层)|2007年建|3室2厅|141.19平米|南,878,万,单价62186元/平米,28人关注/1月前发布,浦东,bp800ep1000,l3
"品质花园小区，南北通飞机户型，18,16双规交通",107103652732,中金海棠湾（二期）,https://sh.ke.com/xiaoqu/5020057413165868/,低楼层(共18层)3室2厅|131.68平米|南北,808,万,单价61361元/平米,12人关注/1月前发布,浦东,bp800ep1000,l3
房子满五年99年商品房复式房诚意出售,107103664725,华佳花园,https://sh.ke.com/xiaoqu/5011000013379/,高楼层(共7层)|1999年建|3室2厅|99.29平米|南北,800,万,单价80573元/平米,22人关注/1月前发布,浦东,bp800ep1000,l3
英伦风格，低密度生活区次新房业主置换诚心卖,107103403588,金融家,https://sh.ke.com/xiaoqu/5011063588254/,低楼层(共8层)|2015年建|3室2厅|125.29平米|南,818,万,单价65289元/平米,78人关注/3月前发布,浦东,bp800ep1000,l3
牡丹小区3房100平+双大圆弧阳台+东边套+安静祥和,107103663879,牡丹小区(浦东),https://sh.ke.com/xiaoqu/5011000013142/,高楼层(共6层)|1994年建|3室2厅|100.05平米|南北,855,万,单价85458元/平米,60人关注/1月前发布,浦东,bp800ep1000,l3
明珠+东昌南+陆家嘴中间楼层南北三房业主诚售价格可谈,107103740506,潍坊十村,https://sh.ke.com/xiaoqu/5011000013930/,中楼层(共6层)|1987年建|3室0厅|74.62平米|南北,810,万,单价108550元/平米,18人关注/17天前发布,浦东,bp800ep1000,l3
三林板块+前滩辐射+6.8.11三轨交汇+板式全明大三房。,107103679786,岭南苑(凌兆路127弄),https://sh.ke.com/xiaoqu/5011000017240/,低楼层(共8层)|2004年建|3室2厅|136.1平米|南,910,万,单价66863元/平米,51人关注/30天前发布,浦东,bp800ep1000,l3
满五+小区中间位置+大复式+*大露台,107103479654,紫竹轩,https://sh.ke.com/xiaoqu/5011000009240/,高楼层(共6层)|2000年建|3室2厅|142.27平米|南,950,万,单价66775元/平米,74人关注/3月前发布,浦东,bp800ep1000,l3
大天井正气三房户型正精装修满五年不靠马路,107103669863,金桥湾清水苑,https://sh.ke.com/xiaoqu/5011000013188/,低楼层(共6层)|1998年建|3室2厅|113.09平米|南北,850,万,单价75162元/平米,24人关注/1月前发布,浦东,bp800ep1000,l3
精装，18年次新房，张江南，近16号地铁线,107103685160,绿地柏澜晶舍,https://sh.ke.com/xiaoqu/5020034109409863/,低楼层(共5层)3室2厅|120.51平米|南北,1000,万,单价82981元/平米,20人关注/29天前发布,浦东,bp800ep1000,l3
高层电梯三房+一手动迁+7号线地铁+南北通三开间朝南,107103600415,大华锦绣华城(一街区),https://sh.ke.com/xiaoqu/5011000014204/,高楼层(共18层)|2008年建|3室2厅|102.17平米|南北,920,万,单价90047元/平米,78人关注/1月前发布,浦东,bp800ep1000,l3
业主诚意出售，看房提前联系，产权清晰,107103671179,福山小区,https://sh.ke.com/xiaoqu/5011000015464/,低楼层(共18层)|1997年建|3室1厅|71.15平米|南,950,万,单价133521元/平米,9人关注/1月前发布,浦东,bp800ep1000,l3
内环内+世纪公园+南北通风+边套+中间楼层+诚意卖！,107103708990,牡丹小区(浦东),https://sh.ke.com/xiaoqu/5011000013142/,低楼层(共6层)|1997年建|3室1厅|86.8平米|南,900,万,单价103687元/平米,23人关注/24天前发布,浦东,bp800ep1000,l3
已核验备案，复式三房两厅两卫，楼上+楼下一百多平,107103539201,御桥花园,https://sh.ke.com/xiaoqu/5011000018002/,高楼层(共6层)|1996年建|3室2厅|102.28平米|南北,919,万,单价89852元/平米,24人关注/2月前发布,浦东,bp800ep1000,l3
动迁房满五年+电梯房高楼层+飞机户型+三间朝南采光好,107103670014,大华锦绣华城(一街区),https://sh.ke.com/xiaoqu/5011000014204/,中楼层(共18层)|2008年建|3室2厅|100.56平米|南,930,万,单价92483元/平米,112人关注/1月前发布,浦东,bp800ep1000,l3
东源名都3室2厅南北,107103690558,东源名都,https://sh.ke.com/xiaoqu/5011000012299/,低楼层(共18层)|2007年建|3室2厅|136.49平米|南北,940,万,单价68870元/平米,32人关注/28天前发布,浦东,bp800ep1000,l3
总监强烈推荐+上楼不费力+一手动迁+看房随时,107103680351,锦绣小区,https://sh.ke.com/xiaoqu/5011000015609/,低楼层(共6层)|1996年建|3室1厅|80.64平米|南,980,万,单价121528元/平米,18人关注/30天前发布,浦东,bp800ep1000,l3
花园围绕+全新装修，产权满五+商品房花园小区+进才南,107103652537,由由三村,https://sh.ke.com/xiaoqu/5011000017623/,中楼层(共6层)|1998年建|3室2厅|117.44平米|南北,870,万,单价74081元/平米,49人关注/1月前发布,浦东,bp800ep1000,l3
"好楼层精装电梯飞机户型三房，7号杨高南路,产权清晰",107103546768,大华锦绣华城(一街区),https://sh.ke.com/xiaoqu/5011000014204/,高楼层(共18层)|2008年建|3室2厅|102.45平米|南,900,万,单价87848元/平米,145人关注/2月前发布,浦东,bp800ep1000,l3
前滩辐射+三林板块+中间楼层+板式户型+诚意出售,107103709578,盛源公寓,https://sh.ke.com/xiaoqu/5011000009276/,中楼层(共6层)|2003年建|3室2厅|101.46平米|南,880,万,单价86734元/平米,28人关注/24天前发布,浦东,bp800ep1000,l3
杨思前滩+商品房+八号地铁线+无个税+精装修+南北,107103696277,华丰佳园,https://sh.ke.com/xiaoqu/5011000002172/,低楼层(共6层)|2003年建|3室2厅|117.04平米|南,995,万,单价85014元/平米,34人关注/27天前发布,浦东,bp800ep1000,l3
杨思前滩CBD+三房两厅两卫+地铁6/8/11号线+满五年,107103611312,恒大华城上河苑,https://sh.ke.com/xiaoqu/5011000015547/,高楼层(共6层)|2001年建|3室2厅|116.39平米|南北,960,万,单价82482元/平米,37人关注/1月前发布,浦东,bp800ep1000,l3
三阳台景观户型，两房朝南双卫，业主诚意出售看房随时,107103466136,绿地东上海二期,https://sh.ke.com/xiaoqu/5011000013681/,中楼层(共18层)|2010年建|3室2厅|134.29平米|西,889,万,单价66201元/平米,20人关注/3月前发布,浦东,bp800ep1000,l3
滨江隧道进才北，自住三房一年精装修,107103653325,中星张杨苑,https://sh.ke.com/xiaoqu/5011000012985/,低楼层(共6层)3室1厅|75.22平米|南,840,万,单价111673元/平米,14人关注/1月前发布,浦东,bp800ep1000,l3
已检核备案+御桥张江前滩+一手动迁+楼层位置佳,107103569843,地杰国际城D街坊,https://sh.ke.com/xiaoqu/5020022941389563/,低楼层(共27层)|2009年建|3室2厅|110.22平米|南,950,万,单价86192元/平米,35人关注/2月前发布,浦东,bp800ep1000,l3
地铁12号线顶楼复式，带大露台，满五年，业主诚意,107103597783,莱阳新家园,https://sh.ke.com/xiaoqu/5011000012271/,高楼层(共6层)|2000年建|3室2厅|133.1平米|南,825,万,单价61984元/平米,46人关注/1月前发布,浦东,bp800ep1000,l3
张江御桥前滩+次新房+精装修+人车分流+双地铁,107103482053,仁和都市花园,https://sh.ke.com/xiaoqu/5011000019155/,低楼层(共14层)|2017年建|3室2厅|100平米|南北,932,万,单价93200元/平米,90人关注/2月前发布,浦东,bp800ep1000,l3
此房满五唯，一，税费少，精装修带露台，业主诚意出售,107103805064,大华锦绣华城(四街区),https://sh.ke.com/xiaoqu/5011000014231/,高楼层(共6层)|2010年建|3室2厅|88.71平米|南北,950,万,单价107091元/平米,8人关注/5天前发布,浦东,bp800ep1000,l3
户型正气，大三房，近九号线，交通便利,107103803755,金桥新城,https://sh.ke.com/xiaoqu/5011000017084/,低楼层(共14层)|2005年建|3室2厅|135.87平米|南,995,万,单价73232元/平米,12人关注/5天前发布,浦东,bp800ep1000,l3
无增值税、个税，近地铁世纪公园站，带院子，得房率高,107103795814,玉兰路81弄,https://sh.ke.com/xiaoqu/5011000006662/,低楼层(共6层)|2007年建|3室1厅|95.7平米|南北,960,万,单价100314元/平米,24人关注/7天前发布,浦东,bp800ep1000,l3
小高层电梯房，别墅混合小区，带25平北露台，诚意出售,107103788177,日月豪庭(公寓),https://sh.ke.com/xiaoqu/5011000013683/,低楼层(共10层)|2005年建|3室2厅|125.9平米|南,920,万,单价73074元/平米,26人关注/9天前发布,浦东,bp800ep1000,l3
满五年税费少，中间楼层三房，看房方便,107103784327,康乐花园(浦东),https://sh.ke.com/xiaoqu/5011000010058/,中楼层(共6层)|1998年建|3室1厅|104.34平米|南北,948,万,单价90857元/平米,9人关注/10天前发布,浦东,bp800ep1000,l3
陈家门小区3室1厅南,107103781801,陈家门小区,https://sh.ke.com/xiaoqu/5011000003257/,中楼层(共6层)|1986年建|3室1厅|60.22平米|南,820,万,单价136168元/平米,0人关注/10天前发布,浦东,bp800ep1000,l3
飞机户型方正大三房，楼层好位置佳。,107103772021,大华锦绣华城(九街区),https://sh.ke.com/xiaoqu/5011000012172/,中楼层(共6层)|2006年建|3室2厅|115.27平米|南,979,万,单价84932元/平米,73人关注/12天前发布,浦东,bp800ep1000,l3
前排无遮挡户型方正精装修大三房诚售,107103768841,广兰名苑,https://sh.ke.com/xiaoqu/5011000012875/,高楼层(共11层)|2004年建|3室2厅|128.59平米|南,890,万,单价69213元/平米,35人关注/13天前发布,浦东,bp800ep1000,l3
品质小区，人车分流，中间楼层，带产权车位.,107103763563,中金海棠湾(三期),https://sh.ke.com/xiaoqu/5011000004986/,低楼层(共7层)|2016年建|3室2厅|148.98平米|南,890,万,单价59740元/平米,16人关注/14天前发布,浦东,bp800ep1000,l3
近地铁商场公园，次新房人车分流，四开间朝南飞机户型,107103763508,绿地柏澜晶舍,https://sh.ke.com/xiaoqu/5020034109409863/,高楼层(共12层)3室2厅|120.21平米|南,820,万,单价68214元/平米,6人关注/14天前发布,浦东,bp800ep1000,l3
动迁税少，小三房两房朝南一房朝北，带花园得房率高,107103762444,黄山新村,https://sh.ke.com/xiaoqu/5011000014166/,低楼层(共6层)|1998年建|3室1厅|81.62平米|南,920,万,单价112718元/平米,2人关注/14天前发布,浦东,bp800ep1000,l3
已核验备案+张江+前滩+御桥17年自住精装修三房两卫,107103741300,绿洲康城亲水湾(中央区),https://sh.ke.com/xiaoqu/5011000013546/,低楼层(共18层)3室2厅|127.45平米|南,950,万,单价74540元/平米,10人关注/17天前发布,浦东,bp800ep1000,l3
房子满五一套，户型好采光充足，诚意出售,107103739969,金樟花苑,https://sh.ke.com/xiaoqu/5011000014254/,中楼层(共6层)|1994年建|3室2厅|94.36平米|南,930,万,单价98559元/平米,5人关注/18天前发布,浦东,bp800ep1000,l3
此房满五税少，户型正气，正气三房，房东诚心出售,107103736086,崮山小区一街坊,https://sh.ke.com/xiaoqu/5011000013303/,高楼层(共6层)|2001年建|3室1厅|88.67平米|南,920,万,单价103756元/平米,38人关注/18天前发布,浦东,bp800ep1000,l3
2号线，三房，19年全屋精装修，墙暖+大金空调,107103734898,海桐小区,https://sh.ke.com/xiaoqu/5011000014824/,高楼层(共6层)|1999年建|3室1厅|95.12平米|南,950,万,单价99874元/平米,30人关注/19天前发布,浦东,bp800ep1000,l3
此房满五，楼层适中，视野好，户型方正，居住舒适,107103734509,绿地东上海二期,https://sh.ke.com/xiaoqu/5011000013681/,低楼层(共14层)|2010年建|3室2厅|136.63平米|南北,960,万,单价70263元/平米,8人关注/19天前发布,浦东,bp800ep1000,l3
已核验备案：业主诚意出售楼层好位置好有产权车位,107103724908,万科金色城市,https://sh.ke.com/xiaoqu/5011000014957/,中楼层(共18层)|2010年建|3室2厅|89.25平米|南,970,万,单价108684元/平米,32人关注/21天前发布,浦东,bp800ep1000,l3
售后公房+户型方正+全明格局+诚意出售+中间楼层,107103724058,梅园三街坊,https://sh.ke.com/xiaoqu/5011000015425/,中楼层(共6层)|1985年建|3室1厅|51.58平米|南,920,万,单价178364元/平米,40人关注/21天前发布,浦东,bp800ep1000,l3
一手动迁，满五weiyi，低楼层，适合带老人居住,107103723526,莲鼎苑,https://sh.ke.com/xiaoqu/5011000003441/,低楼层(共6层)|2002年建|3室2厅|128.79平米|南,950,万,单价73764元/平米,20人关注/21天前发布,浦东,bp800ep1000,l3
售后公房，税少，看房随时，视野好,107103722386,梅园三村,https://sh.ke.com/xiaoqu/5011000015045/,中楼层(共5层)|1983年建|3室1厅|80.18平米|南,900,万,单价112248元/平米,6人关注/21天前发布,浦东,bp800ep1000,l3
梅园四街坊3室1厅南,107103722333,梅园四街坊,https://sh.ke.com/xiaoqu/5011000015608/,中楼层(共6层)|1989年建|3室1厅|64.2平米|南,963,万,单价150000元/平米,30人关注/21天前发布,浦东,bp800ep1000,l3
满五且只一套，精装修，一梯一户，观景楼层采光好,107103720497,东方城市豪苑,https://sh.ke.com/xiaoqu/5011000001941/,中楼层(共8层)|2012年建|3室2厅|133平米|南北,900,万,单价67670元/平米,15人关注/21天前发布,浦东,bp800ep1000,l3
格局通透，世外桃源，两房朝南，一房朝北，南北通风,107103715002,德乐苑,https://sh.ke.com/xiaoqu/5011000016909/,高楼层(共6层)|2002年建|3室2厅|120.6平米|南,964,万,单价79934元/平米,19人关注/23天前发布,浦东,bp800ep1000,l3
（错层），大三房两卫，花园位置不靠路，诚意出售,107103712639,东波苑二街坊,https://sh.ke.com/xiaoqu/5011000015541/,低楼层(共6层)|1999年建|3室2厅|127.94平米|南北,860,万,单价67220元/平米,3人关注/23天前发布,浦东,bp800ep1000,l3
小区位置好，产权清晰，诚意出售,107103707109,黄山新村,https://sh.ke.com/xiaoqu/5011000014166/,高楼层(共6层)|1995年建|3室1厅|82.69平米|南,909,万,单价109929元/平米,3人关注/25天前发布,浦东,bp800ep1000,l3
采光好满五年看房随时采光好动迁房价格可谈,107103705681,金杨新村四街坊,https://sh.ke.com/xiaoqu/5011000012278/,中楼层(共7层)|1994年建|3室2厅|95.2平米|南,910,万,单价95589元/平米,17人关注/25天前发布,浦东,bp800ep1000,l3
梅园新村(浦东)3室1厅南,107103688214,梅园新村(浦东),https://sh.ke.com/xiaoqu/5011000017839/,高楼层(共6层)|1982年建|3室1厅|64.9平米|南,865,万,单价133282元/平米,13人关注/28天前发布,浦东,bp800ep1000,l3
前滩三林+次新房附15平+电梯洋房+满五V一+全屋地暖,107103683551,浦发御园,https://sh.ke.com/xiaoqu/5011000002707/,高楼层(共6层)3室2厅|87.73平米|南北,1000,万,单价113987元/平米,13人关注/29天前发布,浦东,bp800ep1000,l3
满五+优质房源+房东诚意+6号地铁,107103673392,黄山新村,https://sh.ke.com/xiaoqu/5011000014166/,高楼层(共6层)|1995年建|3室1厅|82.52平米|南,907,万,单价109913元/平米,9人关注/1月前发布,浦东,bp800ep1000,l3
朱家滩好位置双南两房，配套成熟，小区中间位置,107103669704,朱家滩小区,https://sh.ke.com/xiaoqu/5011000006054/,低楼层(共6层)|1985年建|3室1厅|56.16平米|南,830,万,单价147793元/平米,12人关注/1月前发布,浦东,bp800ep1000,l3
杨思前滩CBD+6/8/11号线三轨交汇+一梯两户+诚意出售,107103653558,日月新殿,https://sh.ke.com/xiaoqu/5011000000691/,中楼层(共6层)|2002年建|3室2厅|116.72平米|南,960,万,单价82249元/平米,13人关注/1月前发布,浦东,bp800ep1000,l3
此房一手动迁，位置好，地铁口，近浦东图书馆,107103643967,锦博苑,https://sh.ke.com/xiaoqu/5011000014536/,高楼层(共6层)|2007年建|3室1厅|104.67平米|南北,888,万,单价84839元/平米,46人关注/1月前发布,浦东,bp800ep1000,l3
一手动迁满五年，中间楼层视野开阔户型正气三房,107103594574,栖山路1689弄,https://sh.ke.com/xiaoqu/5011000015747/,高楼层(共6层)|1995年建|3室1厅|91平米|北南,910,万,单价100000元/平米,6人关注/1月前发布,浦东,bp800ep1000,l3
